user_id,product_name,size,review_text,review_date,size_tag,brightness_tag,color_tag,ball_of_foot_tag,comfort_tag
LV.3 holoyhh,핸드볼 스페지알 - 핑크 / IF6561,220,진짜 디자인은 넘 맘에들고 컬러감도 제가 원했던 딱 그 컬러감이라서 만족해요😍 근데 평소에 225신는데 스페지알 크게나왔다고해서 220사이즈로 주문했는데도 넘 크네요... 220사이즈가 230사이즈같아요ㅠㅠ 그래도 넘 이뻐서 소장합니다~ 청바지에도 잘어울리고 휘뚤마뚤 잘 신을것같아요 최고👍,9일 전,커요,보통이에요,선명해요,보통이에요,편안해요
LV.4 Eunha_97,핸드볼 스페지알 - 핑크 / IF6561,230,진짜 이뻐요. 싸게 샀으니까 기분이 좋아요. 아주 맘에 들어요. 짱짱 ㅎㅎ 사이즈 딱 맞아요 ㅎㅎ,9일 전,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 격렬한LA카디건,핸드볼 스페지알 - 핑크 / IF6561,235,"너무이뻐요..그린샀다가 요색으로 재궁새한게 탁월한선택..
사이즈 240신는데..요건235도 양말신고 넉넉합니다~~",9일 전,커요,보통이에요,선명해요,보통이에요,편안해요
LV.7 후기쓰고싶은데사진을안찍어줘요,핸드볼 스페지알 - 핑크 / IF6561,240,원래 발 사이즈는 240이지만 발볼 부자에다가 크게 신는거 좋아해서 어느 브랜드든 주로 250 사신는데 이거는 많이 크게 나왔다고 해서 간만에 정사이즈로 주문했어요. 와 근데 240도 큼니다. 업했으면 진짜 큰일났을듯.. 제가 혀를 내두를정도면 진짜 크게 나온겁니다 여러분 무조건 다운 추천드립니다. 지금은 새신발이라 괜찮은데 소재가 딱 잘 늘어나는 소재고 신다보면 엄청 늘어날거같긴 함. 근데 이쁘긴 진짜 이쁘고 살면서 이렇게 편한 스니커즈는 처음이에요 너무 만족스럽슴다. 제가 여기저기 잘 뛰어다니는데 (걷는거 잘 못함) 진짜 너무너무 편해요 저처럼 역마살 끼신 분들께 강력추천합니다 잘신을게요~!,9일 전,커요,보통이에요,선명해요,넓어요,편안해요
LV.3 세심한삼청동밴드,핸드볼 스페지알 - 핑크 / IF6561,250,"커플로 남편 사줬는데
한사이즈 다운하니까 잘 맞아요
생각보다 코디 어렵지않고 예뻐요",9일 전,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 ^___^~,핸드볼 스페지알 - 핑크 / IF6561,230,"예뻐요! 고민하다가 산 건데 더 빨리 살 걸 그랬어여
무난하게 다 잘 어울려서 조아요 ~.~",10일 전,커요,보통이에요,선명해요,보통이에요,편안해요
LV.3 지영이이이이,핸드볼 스페지알 - 핑크 / IF6561,235,예뻐요 비 오는 날 신고 갔다가 처참해졌지만.. 그거 감수할 정도로 색감 예뻐용,10일 전,커요,보통이에요,선명해요,보통이에요,편안해요
LV.4 할미왔다,핸드볼 스페지알 - 핑크 / IF6561,220,편하고 예뻐요 이제 더워서 못 신겠지만 가을되면 또 신어야지,11일 전,보통이에요,밝아요,선명해요,보통이에요,적당해요
LV.5 노랑떡,핸드볼 스페지알 - 핑크 / IF6561,230,"너무예쁘고 폭신폭신 편해요
발이 귀여워보여요 싸이즈는 정싸이즈보다 반이나 한싸이즈 다운해도 괜찮을 것같아요",11일 전,커요,보통이에요,보통이에요,넓어요,편안해요
LV.4 문쪠,핸드볼 스페지알 - 핑크 / IF6561,245,고민하다가 구매했는데 마음에들고 저렴하게 구매했어요,12일 전,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 정겨운민트티켓,핸드볼 스페지알 - 핑크 / IF6561,225,"컬러이뻐요 벼르다벼르다 샀어요
정말잘샀다고 생각해요
감사합니다",12일 전,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.4 재키잉,핸드볼 스페지알 - 핑크 / IF6561,230,"이친구의 묘한컬러에 끌려 스페지알핑크를 구입하게 되엇는데 얘는 신으면 신을수록 착화감도 편하고 컬러가 먀치를
어떻게 하느냐에따라 스타일이 다르고, 주위에서 모두 컬러 예쁘다 예쁘다 엄청 칭찬도 들은 아이템이에요~ 오래 신으면 또 나름 빈티지느낌이 날것 같아 오래오래 신을 수 잇을것 같아요!!",12일 전,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.4 OrchidJ,핸드볼 스페지알 - 핑크 / IF6561,255,생각보다 더 색깔이 이쁘고 발이 편해요 그리고 사이즈는 반사이즈 다운하는게 좋을듯합니당,12일 전,커요,보통이에요,보통이에요,좁아요,편안해요
LV.3 심각한보라색힙합,핸드볼 스페지알 - 핑크 / IF6561,230,"아디다스 스페지알이랑 가젤 예쁜건 말해뭐해😍
더스트핑크 컬러 너무 예쁩니다
스웨이드 재질이라 더워보일까봐 걱정했는데 색상덕분에 전혀 더워보이지 않아요 다만 때탈까봐 아껴서 신는중입니다🤣",12일 전,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.5 16363622,핸드볼 스페지알 - 핑크 / IF6561,240,좋아하는 핑크색이라 바로 샀어요 잘 신겠습니다 245신는데 반다운해서 샀어요,12일 전,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 간단한서울숲코튼,핸드볼 스페지알 - 핑크 / IF6561,220,마음에 듭니다 감사합니다 다음에 또 주문하겠습니다,13일 전,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 최신덕수궁긱시크,핸드볼 스페지알 - 핑크 / IF6561,220,신발이 크게 나왔습니다. 평소230 신는데 220도 여유가 있습니다. 스웨이드라서 물 안닿게 조심히 신고있습니다,13일 전,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.3 시원한전주포멀룩,핸드볼 스페지알 - 핑크 / IF6561,225,"스페지알신고 꽃구경 다녀왓네요 다들이쁘다고 난리
동생꺼 주문합니다",13일 전,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.4 모인모인,핸드볼 스페지알 - 핑크 / IF6561,275,"어느 옷이든 잘어울리고
사이즈도 넉넉해서
올 여름에 편하게 잘신고 있어요.
핑크 색감이 너무 이뻐요.",14일 전,보통이에요,밝아요,선명해요,보통이에요,편안해요
LV.5 죈틀맨,핸드볼 스페지알 - 핑크 / IF6561,230,신발 너무 가볍고 편하고 옷 편하게 입어도 신발만으로도 포인트 돼요 스웨이드라서 여름에 못 신을 거 생각했는데 더워보이지도 않고 한여름에도 잘 신을 것 같아요,14일 전,보통이에요,보통이에요,선명해요,보통이에요,편안해요
LV.6 Yeonve,핸드볼 스페지알 - 핑크 / IF6561,245,동생 생일선물로 준비했는데 스페지알 색감도 그렇고 착화감도 좋아 동생 만족도가 높아서 저까지 기분 좋았습니다 :),14일 전,보통이에요,밝아요,선명해요,보통이에요,편안해요
LV.7 몰라용ㅋㅋ,핸드볼 스페지알 - 핑크 / IF6561,260,신발 색감도 좋고 하얀바지에 잘어울리는 아이템,14일 전,보통이에요,밝아요,선명해요,보통이에요,적당해요
LV.3 코펜하겐모노톤,핸드볼 스페지알 - 핑크 / IF6561,235,아디다스 공홈에서 지켜보다가 무신사에서 판다고 하여 쿠폰 적용해서 저렴하게 구입했네요. 정사이즈보다 한치수 적게 구입해야한다고 해서 구입하니 딱 맞네요. 색감 좋고 폼 나네요. 강추합니다.,17일 전,보통이에요,밝아요,보통이에요,보통이에요,편안해요
LV.3 이네츄럴,핸드볼 스페지알 - 핑크 / IF6561,220,컨버스 반스 220 / 뉴발 225 신어요. 220사니 딱 맞네요 착화감도 좋습니다. 무엇보다 예쁘다는것.. 스웨이드라 계절타긴하지만 봄가을-겨울까지 무난히 신을 것 같아요.,17일 전,보통이에요,보통이에요,선명해요,보통이에요,편안해요
LV.3 흔한베이징커프스,핸드볼 스페지알 - 핑크 / IF6561,235,색감이 너무너무 이뻐요^^ 두루두루 코디도 좋아서 대만족입니다!!,18일 전,커요,보통이에요,흐려요,좁아요,적당해요
LV.3 은은한유럽커플룩,핸드볼 스페지알 - 핑크 / IF6561,240,발볼+발등 있는 235 기준 240도 커서 헐렁거려요 사이즈 반다운으로 가도 될 듯 색감은 까무러치게 이쁨,19일 전,커요,보통이에요,선명해요,넓어요,편안해요
LV.3 위험한청색단추,핸드볼 스페지알 - 핑크 / IF6561,225,배송 엄청 빠르고 착화감 너무좋은데 살짝 크네요 반치수 작게 시켰는데도 ㅠㅠ 그래도 걸어다닐때 불편할 정도는 아니라서 만족합니다,19일 전,커요,보통이에요,보통이에요,넓어요,편안해요
LV.5 콩국수럽,핸드볼 스페지알 - 핑크 / IF6561,220,"삼배랑 스페지알 색상이 다양해서 몇일 고민하다가 세일 기간 다 놓치고 삼배는 사이즈 품절되서 못사고 결국 스페지알 그냥 쿠폰할인 받아서 구매했어요 할인가에 못산건 아쉽지만 제품받고 기분 좋아졌네요 핑크하길 잘한거 같아요
포장도 꼼꼼, 배송은 쿠팡인줄 알았어요ㅋㅋ
착화감은 생각보다 좋았고 삼바 보다 훨씬 발이 편합니다 깔창이 다른 것 같아요 대신 삼바 보다 좀 큰가 싶기도 하고 항상 느끼지만 사이즈가 나이키 보다는 아디가 좀 큰거 같음
발볼은 그냥 보통이라 불편한건 없었어요",19일 전,커요,보통이에요,선명해요,보통이에요,편안해요
LV.7 김걍댕,핸드볼 스페지알 - 핑크 / IF6561,245,디자인도 깔끔하고 컬러감도 예뻐서 너무 잘 신고 있어요.,19일 전,보통이에요,보통이에요,보통이에요,좁아요,편안해요
LV.5 스타일바꾸기로함,핸드볼 스페지알 - 핑크 / IF6561,230,"개인적으로 실망이 컸어요 색상도 기대했던것보다 별로..
근데 코디 이쁘게 하면 괜찮을지도..!",19일 전,커요,보통이에요,흐려요,보통이에요,적당해요
